latency,packet_loss,jitter,dns_error,route_change,label
138.0818012523817,0.0733113022415281,30.005823180429783,0,1,routing_issue
87.74401226974379,0.01315676851272598,13.29379790923355,0,0,normal
138.0697802754207,0.07158249646820886,33.92465300064329,0,1,routing_issue
196.90182832329845,0.0909032520665641,17.499534854010474,0,0,packet_drop
118.20869804450243,0.0179683108870242,22.88693629279857,0,0,normal
198.2321827907003,0.023754332492387766,22.603218387712207,0,1,routing_issue
-10.98725520448722,0.09713950940416397,18.65691258529452,0,1,routing_issue
161.09512521876118,0.01809769527094898,28.108082731597822,1,0,dns_failure
124.35235341190857,0.08543850933695792,27.93488720552213,0,1,routing_issue
105.0496324767066,0.049227785644803485,2.5146802676181923,1,1,dns_failure
124.58803882677512,0.024723107440317707,33.043402428781526,1,1,dns_failure
20.62155426995536,0.08707499012725115,3.3750801196432567,1,1,dns_failure
109.0164056081244,0.04453052550026655,30.32546204341657,0,1,routing_issue
137.85562857558733,0.05148173539296902,31.267051368275833,0,1,routing_issue
193.8947022370758,0.03592333693997657,9.090335697848017,1,1,dns_failure
94.08648908631763,0.05929508514349274,15.891857120454151,0,1,routing_issue
79.57531985534062,0.016352387258502278,8.942953315140642,1,0,dns_failure
94.91214782077317,0.039108153665176074,17.850789697112646,0,1,routing_issue
165.7701058851037,0.09694123223352875,16.919657158142588,0,0,packet_drop
136.43755548298424,0.025813343270112754,27.7966053226934,1,1,dns_failure
93.51198981164806,0.06567366645412923,33.10308746119609,1,1,dns_failure
145.66337165566782,0.032519006422469486,33.956838107899564,1,1,dns_failure
124.85387746740201,0.07734731256866006,14.378319734216978,0,1,routing_issue
168.43224952664445,0.013087366071834984,17.90778126255472,1,0,dns_failure
84.89734530613238,0.09698210450785448,3.1656180777904996,0,0,packet_drop
103.6168926701116,0.04537895413836393,11.941299335038114,0,1,routing_issue
100.39459234339212,0.0236050463346464,29.648516330974577,0,0,normal
46.82425259339407,0.007349674733001266,36.15582823548232,1,1,dns_failure
134.8060138532288,0.016975790508754075,7.65651128120078,1,1,dns_failure
133.05276360899447,0.051977394855601766,14.075357408471058,1,0,dns_failure
120.25567283212304,0.033700317643128634,19.73594243041073,0,0,normal
108.27064333124262,0.08288833658826095,22.801611588196064,0,1,routing_issue
49.23146289747929,0.043088752366180594,11.90396480078354,1,1,dns_failure
98.96773386173204,0.02487142725876299,24.240610444640897,0,0,normal
102.86427417366153,0.06171449866040301,15.26160652929084,0,1,routing_issue
79.88613653891906,0.07067772168854458,19.85547729121721,1,0,dns_failure
111.93571441669954,0.016704190790094987,25.462842480036997,1,1,dns_failure
140.20254284072692,0.016761921628831767,20.06422269810938,1,1,dns_failure
214.30929506052652,0.0036671426933542976,15.636141094734313,0,0,congestion
128.72889064159196,0.07364020150656406,18.903901960741692,0,0,packet_drop
132.8775195361382,0.0663804527621805,19.116370407946647,0,0,normal
116.27770421169164,0.04746308757498139,16.29988970117872,0,1,routing_issue
24.061439235047924,0.08441704489691972,17.412039373328977,0,1,routing_issue
118.67430622753916,0.08056701529500532,35.98647170504717,1,1,dns_failure
123.01151049705132,0.058535436439675216,25.609194479412388,0,1,routing_issue
243.1621056242643,0.08682712805132586,17.045196819708398,0,0,packet_drop
110.38195176094388,0.020584121003676827,26.969544045107355,0,1,routing_issue
135.07736711668062,0.011191961939772788,16.6618051024399,1,1,dns_failure
118.26441151473783,0.026974961151698965,31.731246375866412,1,1,dns_failure
61.5660981190234,0.005708685608931486,23.69642192198094,1,0,dns_failure
177.14114072575103,0.0531169528001032,18.92697855995771,0,1,routing_issue
157.5966516343387,0.09366056922949616,24.477169258102773,1,1,dns_failure
159.55159735215236,0.003934354066850965,4.291238479315007,1,0,dns_failure
74.53062726026306,0.01221099140100268,8.732325310901947,1,1,dns_failure
190.13971554680495,0.04521990282834353,8.060749936009445,0,1,routing_issue
49.90744686038595,0.0933875017527905,21.42943094763707,1,0,dns_failure
149.34285469001352,0.03161561049767505,37.32514999485092,0,1,routing_issue
229.52278129049893,0.050723480868839245,42.31300146192632,0,1,routing_issue
70.47318374346558,0.0041572859050392095,26.38051101440757,1,1,dns_failure
91.6851135198614,0.014834320096208886,25.00844474944457,0,0,normal
124.98256825438206,0.0986630122958847,1.9894226584726105,1,1,dns_failure
94.82621729419004,0.09651186964360456,14.573262002659783,0,1,routing_issue
42.46682844669336,0.0004939980934409616,12.122162480917611,1,0,dns_failure
123.42814874030137,0.0951811785423239,13.79152401748884,1,0,dns_failure
66.88481431369476,0.06391199378155003,18.318561814152105,1,1,dns_failure
143.67962153175907,0.08679182945200221,15.279094223028729,0,1,routing_issue
74.02878828830983,0.045473985563385916,0.20700189624212273,1,1,dns_failure
197.496720250877,0.051559602857925026,27.47910256117534,0,1,routing_issue
80.83733538318815,0.04888465802569202,9.272569742601934,1,0,dns_failure
103.89692418971622,0.06668642575461044,22.392468641111495,0,1,routing_issue
160.67586086848348,0.013965125475631291,40.740826697499735,0,0,normal
58.456784178302236,0.0029973589872677956,10.806154084135766,1,0,dns_failure
131.37299673020647,0.030792994159119094,-5.302875227463297,1,1,dns_failure
185.3571377141214,0.07046807627366468,17.13995778119889,1,1,dns_failure
39.62583827193862,0.02018534521229484,31.00959634998571,1,0,dns_failure
129.2316929266152,0.06734324333249174,39.58347454220594,1,0,dns_failure
132.99413971242117,0.09699120461072705,7.704504055475832,0,1,routing_issue
159.0911435888655,0.009390071578941839,24.966992232365218,1,0,dns_failure
58.1524644560959,0.06726021182251263,15.346895432199467,1,1,dns_failure
53.97716934578619,0.044375021930457115,18.940516456958644,0,1,routing_issue
146.09707828084487,0.08681422543775054,46.44343347017035,1,0,dns_failure
134.8492336616593,0.017714978944738592,4.970296716048468,1,0,dns_failure
132.52464251729384,0.06926259522261645,22.537396614945735,0,1,routing_issue
137.3224104748488,0.08381152896481103,24.67693171765433,1,0,dns_failure
85.99876392107547,0.09446142194740233,30.85786324939347,1,1,dns_failure
131.6126848580502,0.06832480282896458,20.979831534708953,1,1,dns_failure
134.65362366493406,0.04971747640084273,23.080505395041023,0,1,routing_issue
84.2824290986816,0.06178472402012139,16.08351432578209,1,0,dns_failure
213.28872555723783,0.08689049844787183,22.691269412451074,0,1,routing_issue
143.69164604558938,0.05706097466388297,16.568077245025894,1,1,dns_failure
60.43482513986757,0.0030387059696836863,26.215718898560507,0,1,routing_issue
152.82768043169148,0.09309486955069779,16.30389663956366,1,1,dns_failure
71.26591648863393,0.06895267510315611,23.771003939021863,0,1,routing_issue
159.3542301871226,0.06765133857772465,19.707371863150218,0,1,routing_issue
177.9297789503702,0.02156751523977172,31.260502507721682,0,1,routing_issue
78.96588408241448,0.06588854702326573,19.486062764115136,0,1,routing_issue
168.16880646221608,0.03938644056541585,2.2696753179311857,0,1,routing_issue
140.63904634682493,0.06512329770414921,32.619215007139914,0,1,routing_issue
161.1030079997245,0.010659303030799074,10.94267699137381,1,1,dns_failure
214.83964913269736,0.06578453046030361,13.462336613511802,1,0,dns_failure
107.73059419985647,0.09994137257706666,14.04338705956508,0,1,routing_issue
82.31319178212551,0.0048212038860556035,33.74438093170817,0,1,routing_issue
75.52427851872383,0.09771741842213173,-1.3567421397869595,0,1,routing_issue
79.20948575172808,0.040690796072287067,51.377485336599946,0,0,normal
116.1449145292948,0.08707534503372592,30.560568090660517,1,1,dns_failure
137.05759874083216,0.07823854840582735,22.2323891412916,0,0,packet_drop
133.83453996650096,0.05670162609866678,19.451059993837138,1,1,dns_failure
161.35916245180118,0.07384492092513266,22.85554074857657,1,1,dns_failure
120.65009459389535,0.08785155613013479,25.211224283793385,0,0,packet_drop
192.67670385786585,0.0404140321651033,26.45215585950057,0,1,routing_issue
106.76715833810219,0.032703316156323874,25.556044660034484,1,0,dns_failure
256.00845832948096,0.06675933855635847,20.89580681255249,1,0,dns_failure
151.2833673882503,0.08078459419412587,18.026615796926738,0,1,routing_issue
77.14212217918588,0.07622851347766157,18.48726716346488,0,1,routing_issue
66.45537509694438,0.07978136488586346,18.05091719647319,0,1,routing_issue
144.12362076215928,0.0435583314812933,31.337700968670646,1,1,dns_failure
108.82686073370746,0.08178342161750217,25.93556722280862,1,0,dns_failure
155.7000247046046,0.012020905537060846,-9.403886346642803,0,0,normal
143.66188122867723,0.05444890979608496,26.55900776529761,1,1,dns_failure
116.35855436715636,0.0005758660498121571,21.947361947187748,1,0,dns_failure
77.66031409657975,0.03245858299002703,19.812912435541026,0,0,normal
44.257638765706766,0.03664615348713979,16.114815469111143,0,1,routing_issue
97.67425239664895,0.03961726916092554,31.241127199860134,1,0,dns_failure
162.81993971617362,0.06954672066898622,29.47526462122858,1,0,dns_failure
130.7046872065102,0.038855810127034575,12.271223321763909,0,1,routing_issue
57.7130610644006,0.04486936226225307,24.070522871245352,0,0,normal
128.6590462925591,0.023754413087432747,10.283432654587141,0,1,routing_issue
139.26586898644183,0.03732517916293401,6.203818352110697,0,0,normal
75.80712818994336,0.02272696272631515,13.732827754100349,0,1,routing_issue
127.68625529727639,0.0073195923768443645,28.62393472382759,1,0,dns_failure
122.9104359223,0.060344859338137796,29.531250453760865,1,0,dns_failure
62.85148510846884,0.06682127985550163,25.13085420097293,1,1,dns_failure
137.88936801741417,0.061949034600961454,27.250957868479972,1,1,dns_failure
148.03922631841172,0.04634940438005724,25.161782871149583,0,1,routing_issue
174.15256215876386,0.03797857801792298,13.585184047770477,0,1,routing_issue
172.69010260174514,0.08633336495718252,24.319225446739406,0,0,packet_drop
51.11653160214545,0.05190817851362181,28.004095252276826,1,0,dns_failure
73.10874800424386,0.0479181877629731,27.542913298135744,1,0,dns_failure
145.751763360433,0.002564206580643569,31.88913371474643,1,1,dns_failure
145.68929754561043,0.03412478276261564,27.08303847201064,0,0,normal
145.75238431530238,0.03801956187858571,23.514482075415827,1,0,dns_failure
312.63657453273606,0.039882278089690054,30.701502383164275,0,1,routing_issue
148.54452553465836,0.05801723692273323,19.734787407509398,0,1,routing_issue
176.77828200902994,0.053360254672687846,11.181253487722818,0,0,normal
167.70008817466012,0.060790509279344464,18.369330360562362,0,1,routing_issue
152.5695625652899,0.07648832615421283,12.55097355193551,0,0,packet_drop
104.23653776798272,0.08129857387160935,13.248217250256184,0,0,packet_drop
157.94846102466337,0.07181230762264944,18.554813292844823,1,1,dns_failure
81.35873927312142,0.09555236959549347,12.075800790000388,0,0,packet_drop
108.15906966299956,0.0018232582676361631,16.920384703609596,0,1,routing_issue
95.73182260854483,0.01957779856835461,1.0638533304621434,1,1,dns_failure
124.09370696931613,0.0007562874978142121,22.132937073729387,0,0,normal
235.73292833367543,0.0647474714154603,20.01205475362224,1,0,dns_failure
26.636740370412586,0.0898030548949987,11.829113689318094,1,0,dns_failure
154.3130095187257,0.02434822965762993,26.592456684324052,1,1,dns_failure
39.36420644051741,0.09270345447963067,29.375701376265585,0,0,packet_drop
96.40340671052833,0.0060267390289560855,3.9244013563102587,0,1,routing_issue
174.4475298483683,0.09344360268055144,12.372752214337858,1,1,dns_failure
123.21400095477314,0.03516226872396344,12.30857650212702,0,0,normal
66.1127611035347,0.010142082844921652,10.600968988911355,0,1,routing_issue
84.23481453700158,0.04858717591863257,28.294748419317486,1,0,dns_failure
153.97988744673378,0.025677656772050795,18.061738612271967,1,0,dns_failure
83.48166841414317,0.028487290196192283,17.354851586893894,0,0,normal
130.82292947909875,0.030728996492628658,-0.03862364406753471,1,0,dns_failure
122.2785919951907,0.08030258978326635,26.354180302092264,1,0,dns_failure
87.41998261970916,0.05391612766752545,7.607416051465274,1,0,dns_failure
227.19720446626627,0.031130769915600365,20.599326302663282,0,0,congestion
151.69595111590056,0.06103337833109184,22.77376937958192,0,1,routing_issue
18.742870667119643,0.07161506742231936,33.60658595838651,0,0,packet_drop
129.32271573847137,0.027262400073353378,6.91179600880888,1,1,dns_failure
86.9106767615806,0.04135491015253515,-10.195121558208253,0,1,routing_issue
162.6216667398112,0.012188609333694755,21.83849544753695,1,1,dns_failure
80.37396307836497,0.018114934953468033,38.005111815108535,0,0,normal
114.26317792665505,0.06811178539649829,32.38946352939438,0,1,routing_issue
145.24936394902286,0.018143834769562696,22.096594152746256,1,1,dns_failure
163.2877597085061,0.05251633836670602,15.083638143679526,0,0,normal
59.98517964721119,0.07090462617224327,28.071225966373103,1,0,dns_failure
103.27493820795259,0.010687692309474384,10.264538002955314,0,1,routing_issue
96.25273444195219,0.056731221962890356,24.76357769356219,0,0,normal
87.3335383713144,0.025656278370136378,25.054701591666266,1,0,dns_failure
208.27271201405483,0.09629268752375798,30.602099074988796,1,0,dns_failure
140.2490855480478,0.04835456467199248,47.596600389110776,1,0,dns_failure
56.95580228324774,0.08059925497751581,23.92415967178767,0,1,routing_issue
165.8930973527388,0.05502265421562618,14.910363742925012,0,0,normal
226.10780985063167,0.0043412532854819165,19.744256878080055,0,0,congestion
171.62326302755733,0.06331513755940224,2.3092409511088174,1,0,dns_failure
44.03150170229933,0.0951403342206657,13.052868689109419,1,1,dns_failure
95.78829635668743,0.06016118201463312,15.90717561886896,1,1,dns_failure
183.34555745933113,0.08191888594267903,14.759116020654075,0,0,packet_drop
84.61652671906096,0.08842064633484079,21.52354872033722,0,0,packet_drop
142.19097140731142,0.022807977194893247,11.775800676177994,1,1,dns_failure
158.73170267146685,0.021204483990822667,31.210306673244716,0,0,normal
73.65347642109585,0.06109809888509918,20.002070649181974,1,0,dns_failure
117.02373219690999,0.041102846980670474,19.906996788613736,0,1,routing_issue
-42.06336700345363,0.08398613028667204,16.72105283487082,0,0,packet_drop
68.78061793328551,0.09000231233980112,21.55190683858979,1,0,dns_failure
107.37159243034199,0.035342137930271814,28.250982646676345,0,1,routing_issue
57.61084090175753,0.023687055897448208,11.328697842890998,0,1,routing_issue
201.62056519658177,0.07805255152438619,13.418835109247434,1,0,dns_failure
48.49293110196837,0.02748060355481361,16.962739712233354,1,1,dns_failure
97.99777566515081,0.08226143185136785,6.541290765267851,0,0,packet_drop
126.53702886430457,0.042373825364876286,11.807421402785023,1,0,dns_failure
192.06366445330576,0.06675498992914705,15.237791264553412,0,0,normal
48.20689244102803,0.009553531383466818,28.743891807127273,1,1,dns_failure
178.15818760774798,0.06238593246765731,22.625613290019253,0,1,routing_issue
120.51165305097935,0.04517676787372291,21.935899113675447,0,0,normal
70.92456744760246,0.058660846317547415,28.50897962167972,1,0,dns_failure
143.10517371316354,0.016801420774486344,18.626282116006035,0,1,routing_issue
129.9529847786735,0.07368737449441821,23.904648499288896,0,1,routing_issue
89.98915614206027,0.08627970775432287,18.967782470675036,1,1,dns_failure
123.49010424950094,0.021673980009077567,22.653623493996285,1,0,dns_failure
100.734320156912,0.009571455552016174,14.17241342388418,0,1,routing_issue
125.6758672625624,0.00236385860463364,-4.388171582764291,1,1,dns_failure
153.1065337260523,0.0641971500443266,18.657208378136957,1,0,dns_failure
199.3008408072676,0.06070940360887808,34.2274813609994,0,0,normal
58.10922505865755,0.054669741271407,29.26215402241592,0,0,normal
226.65166873281333,0.023194709611597544,29.65397484591171,1,1,dns_failure
22.395610023874905,0.03909059959055147,32.36130721806218,1,0,dns_failure
112.41074524822083,0.05944763351861731,20.886575909614375,1,0,dns_failure
149.41586032422882,0.04967668588591694,21.973157074055962,0,0,normal
134.04959338675164,0.09877855202148873,13.823481045656498,0,0,packet_drop
88.86502400897031,0.013643975255673313,16.8392714397295,0,1,routing_issue
109.59388748213624,0.06951445540475938,26.157711497711414,0,0,normal
95.34995326705834,0.040431876810429215,32.038844371688164,0,1,routing_issue
90.53176215278941,0.04281996149256148,18.605537243190003,0,1,routing_issue
162.48010485105124,0.07175977656581763,15.498107351485885,0,1,routing_issue
137.85077429825236,0.06924361513243697,20.005279588565973,1,0,dns_failure
85.35452023696729,0.09912559937021884,26.01206748929115,1,1,dns_failure
164.97999377166255,0.012839428945412524,5.561451838664581,0,0,normal
135.36497604383047,0.010410964938416634,-2.9618095313723813,0,0,normal
160.643105941948,0.07243388171287411,14.494631505084165,0,0,packet_drop
151.48144209618061,0.05783869170064091,7.792875740858413,1,1,dns_failure
78.55024945389637,0.02741606665598059,14.918598023526892,0,0,normal
91.99094799015151,0.00794193689889866,18.522196811825285,1,0,dns_failure
157.3646802561631,0.008565824959643054,15.467515909769865,1,0,dns_failure
150.51851327167324,0.08941908746641183,34.524675344707454,1,1,dns_failure
118.9549203017926,0.01918673247187429,23.2674476460232,1,1,dns_failure
125.8663691654391,0.03233715621155208,23.004743596108284,1,1,dns_failure
183.88324478942124,0.022665640222698805,26.222071440434018,0,0,normal
90.4214305582085,0.035499630583193734,8.611668822192309,0,1,routing_issue
147.3548690585019,0.006942384274609337,30.391117874202685,1,0,dns_failure
109.8903673783053,0.05190597909082704,19.242357134645403,0,0,normal
109.11593983863898,0.0067612563592214904,26.704806172412127,1,1,dns_failure
174.9388425993595,0.08003565078223616,9.281427669598445,1,0,dns_failure
161.2708174494015,0.023371208191043304,4.462412339839357,0,1,routing_issue
160.67548180003192,0.05400119146045106,28.178896580250285,0,0,normal
185.27394035771644,0.08800790875614584,23.764095260975164,0,1,routing_issue
121.05019208163796,0.06508773690471942,10.979484456424895,0,0,normal
154.0976485647482,0.05329577865513353,11.303369187253056,0,0,normal
104.4866621703272,0.03243337531153756,31.254347844147695,1,0,dns_failure
136.2083176244221,0.03330019130581979,8.10588107132672,0,0,normal
113.49284728161577,0.06694869551981901,36.426729532559634,0,0,normal
124.84979824963591,0.09941393612211676,10.993792653521313,0,1,routing_issue
149.75785127184568,0.06618391898493786,26.38391925608383,1,0,dns_failure
79.08896583832637,0.055778341737002496,16.713815242510154,0,1,routing_issue
224.61936378427302,0.07306505102392462,26.03187431082343,1,1,dns_failure
69.6991309250149,0.046520561228371816,14.558859978858074,0,1,routing_issue
59.29056936061339,0.0060142342600785215,18.37207093927706,0,0,normal
177.9055436750034,0.056229681587790986,20.409191753957213,1,0,dns_failure
159.5831346981468,0.09576252845053802,9.978125442185274,0,0,packet_drop
151.20599085260775,0.017530294235765964,27.408243454201255,0,1,routing_issue
151.417275463214,0.06900048908206657,14.86786433528415,1,0,dns_failure
119.38766135765427,0.02009336886590565,17.714000846599813,0,0,normal
75.13728142570842,0.05358276844730813,10.056506253914877,1,1,dns_failure
123.79022790968632,0.009667644964671963,-5.623336587953105,1,1,dns_failure
86.14191442439441,0.045037093625818515,18.08972237399831,1,1,dns_failure
168.75598667088755,0.07561633288952462,44.12615421612916,1,1,dns_failure
112.64713092489306,0.03475715242389821,27.84604287898024,1,1,dns_failure
78.72514016037442,0.06649117244872181,19.807396202656054,0,1,routing_issue
103.93070791735033,0.07954499607897292,17.371091707917323,0,0,packet_drop
140.6465727137812,0.09271778194794528,20.224658928120462,0,1,routing_issue
91.81377235980125,0.023464208185545357,25.471191151752098,1,0,dns_failure
78.88898022167842,0.03993159158093082,8.191871846911551,1,0,dns_failure
132.18436057459562,0.015241601333041744,31.14321694668872,1,0,dns_failure
132.24832855543613,0.09924835021583753,27.15381315441244,1,1,dns_failure
94.65284123144352,0.09270009679242953,27.181857257079344,0,0,packet_drop
96.44808471908387,0.05399571302805596,24.384757388097274,0,1,routing_issue
131.60249686788183,0.08420332943764214,20.1961665769399,1,1,dns_failure
47.5957829251338,0.05209579772720422,26.728612359668197,1,0,dns_failure
49.62681128117224,0.062358568800275974,25.91814133741378,0,1,routing_issue
84.0777889373782,0.008912443211601662,16.45959289058976,1,0,dns_failure
109.32764241440763,0.0755270420496808,14.26398227103099,1,0,dns_failure
135.54537827990023,0.012771348363523484,21.018562952619867,1,1,dns_failure
193.7678108474776,0.08260676302525284,35.49020151495187,0,0,packet_drop
162.88298116010097,0.0782028087670386,7.608929243460992,0,0,packet_drop
112.00307350182864,0.07087446977429765,5.3247473424756,1,0,dns_failure
119.04918960486556,0.0036160380524762115,21.647608412365166,0,1,routing_issue
69.87353176810956,0.030312835594532864,20.50887701856018,1,0,dns_failure
119.07434320038051,0.02631125699108429,21.733416643704082,1,1,dns_failure
105.56706805399311,0.03601364074715191,22.439531979085004,0,1,routing_issue
136.13592801690447,0.008764274676383854,17.767977453651948,1,0,dns_failure
78.63845282238385,0.09369578230310628,34.898634386020824,1,0,dns_failure
145.96732571205862,0.05538022407123763,3.9909602152348445,0,1,routing_issue
196.6369456501289,0.030552431065802355,11.71502975219754,1,1,dns_failure
114.56199257715711,0.039698151707428346,18.967452398509526,1,0,dns_failure
140.08558610494708,0.04472025405048357,3.5681118884583296,1,0,dns_failure
154.50719958555564,0.06005943333606173,18.24145595567929,0,1,routing_issue
99.93897640570819,0.05156794276964978,36.61470165728018,1,1,dns_failure
131.20462409052084,0.09193919732144173,20.208864882959617,0,1,routing_issue
120.62962003908974,0.04969634829058303,22.307009057186836,1,1,dns_failure
124.88380492744159,0.09921580148233128,7.398352348274198,1,1,dns_failure
81.34951080722668,0.08514249577450958,13.836385919605226,1,0,dns_failure
121.22550871294713,0.020851051435733584,16.24803619676063,1,1,dns_failure
144.89991456227247,0.09305952146439163,16.82284903243766,0,1,routing_issue
192.5571803897521,0.01163663978854761,32.81643795003769,0,0,normal
167.96354130426033,0.08174497084911916,25.576910607251246,1,0,dns_failure
227.65912287557782,0.03806232934765801,8.88542043062968,1,1,dns_failure
81.63262185559752,0.08779743204450696,22.46504778432005,1,1,dns_failure
163.6160318360339,0.08680566901074505,24.98221748496785,1,0,dns_failure
129.1671002869176,0.08059254001176212,31.401490385212664,1,1,dns_failure
229.49014666088362,0.07900304363070615,35.805406865683736,1,1,dns_failure
79.58508573224243,0.03046791390980408,9.849058081721314,1,0,dns_failure
78.01390789096119,0.008091928305125218,11.891424887896617,1,1,dns_failure
90.03036772779889,0.04029801787651615,7.424221410853837,0,0,normal
13.805213784509656,0.01735245149865087,17.65980140893019,0,0,normal
93.71224891596195,0.06949510889024617,24.66358374446334,0,0,normal
82.0433669223151,0.034609972653778555,29.873345165891017,1,0,dns_failure
127.51968932381038,0.09756102008599149,19.24048976357477,1,1,dns_failure
137.08779878885798,0.0640972077345332,16.80152476745156,1,0,dns_failure
213.80854196079432,0.0822480563634361,21.517579922487403,0,1,routing_issue
167.5211919093025,0.013252467274184844,11.64857098369977,1,1,dns_failure
91.15481721687985,0.08620144822726226,40.89538721694773,0,1,routing_issue
75.0792664325821,0.09227571905133944,3.923389728819413,1,1,dns_failure
144.59595857532528,0.048706191881893596,21.847405788957243,0,1,routing_issue
53.988339648967894,0.06062529377509775,40.236062192296394,0,0,normal
211.57293829271768,0.07648098009029955,20.06799844559998,0,0,packet_drop
178.97200603606436,0.017483862726041254,18.099609649985055,1,0,dns_failure
96.54121739476476,0.050256607646344244,16.425545771895727,0,0,normal
34.3432735454561,0.03986630277723131,18.196083182375922,1,1,dns_failure
187.69361870827066,0.014637399216224912,33.728484746765304,1,0,dns_failure
114.2730077373691,0.036753442229153145,-2.1186191132950682,1,1,dns_failure
181.8908155986731,0.006817230938549357,35.33433701296325,1,1,dns_failure
40.27861706028165,0.0025811906949486985,5.760428475498549,1,0,dns_failure
90.03124885231135,0.013516628915482276,17.33347670765585,0,0,normal
